Azimuth_deg,MSE,FinalMaxMin,MaxMin,RadarOnly
-73.9,3.67017598684489,7.70138361546928,NaN,0.955976335300547
-73.8,3.6840084622179,7.69248510701956,NaN,0.95829380416774
-73.7,3.69801221069565,7.683539058496,NaN,0.960763140165687
-73.6,3.7121860906137,7.67454892797444,NaN,0.963389737004191
-73.5,3.72652888011064,7.66551829170691,NaN,0.966179078053116
-73.4,3.7410392775796,7.65645084427237,NaN,0.969136734302587
-73.3,3.75571590223667,7.64735039859934,NaN,0.972268362137587
-73.2,3.77055729480922,7.63822088585519,NaN,0.975579700922487
-73.1,3.78556191834647,7.62906635519637,NaN,0.979076570390918
-73,3.80072815915531,7.61989097337469,NaN,0.982764867836817
-72.9,3.81605432786343,7.6106990241938,NaN,0.98665056510233
-72.8,3.8315386606122,7.60149490781071,NaN,0.990739705358478
-72.7,3.84717932038138,7.59228313987664,NaN,0.995038399674681
-72.6,3.86297439844751,7.58306835051184,NaN,0.999552823373302
-72.5,3.87892191597787,7.57385528310887,NaN,1.00428921216559
-72.4,3.89501982576141,7.56464879295868,NaN,1.00925385806557
-72.3,3.91126601407797,7.55545384569409,NaN,1.01445310507856
-72.2,3.92765830270708,7.54627551554531,NaN,1.01989334466128
-72.1,3.94419445107687,7.53711898340166,NaN,1.02558101095079
-72,3.96087215855396,7.52798953467449,NaN,1.03152257575937
-71.9,3.97768906687458,7.51889255695554,NaN,1.03772454333323
-71.8,3.99464276271684,7.50983353746575,NaN,1.04419344487278
-71.7,4.01173078041408,7.50081806028884,NaN,1.05093583281258
-71.6,4.02895060480866,7.49185180338501,NaN,1.05795827485938
-71.5,4.04629967424524,7.48294053537914,NaN,1.06526734778707
-71.4,4.06377538370238,7.47409011211878,NaN,1.07286963098733
-71.3,4.08137508806103,7.4653064729971,NaN,1.08077169977554
-71.2,4.09909610550755,7.45659563703591,NaN,1.08898011845139
-71.1,4.1169357210695,7.44796369872412,NaN,1.09750143311437
-71,4.1348911902809,7.4394168236074,NaN,1.10634216423437
-70.9,4.15295974297444,7.43096124362471,NaN,1.11550879897822
-70.8,4.1711385871965,7.42260325218736,NaN,1.12500778329316
-70.7,4.18942491324145,7.41434919899719,NaN,1.1348455137488
-70.6,4.20781589780068,7.4062054845998,NaN,1.1450283291396
-70.5,4.22630870822142,7.39817855466974,NaN,1.1555625018499
-70.4,4.24490050687002,7.39027489402426,NaN,1.16645422898453
-70.3,4.26358845559409,7.38250102036288,NaN,1.17770962326802
-70.2,4.28236972027694,7.37486347773019,NaN,1.18933470371616
-70.1,4.30124147547766,7.36736882969956,NaN,1.20133538608388
-70,4.32020090914952,7.36002365227578,NaN,1.21371747309404
-69.9,4.33924522742896,7.35283452651516,NaN,1.2264866444523
-69.8,4.35837165948667,7.34580803086166,NaN,1.23964844665332
-69.7,4.37757746243216,7.33895073319848,NaN,1.25320828258461
-69.6,4.39685992626217,7.33226918261433,NaN,1.26717140093418
-69.5,4.41621637884326,7.32576990088475,NaN,1.28154288540929
-69.4,4.43564419091796,7.31945937366865,NaN,1.29632764377372
-69.3,4.45514078112363,7.31334404142104,NaN,1.31153039671144
-69.2,4.47470362101237,7.30743029002356,NaN,1.32715566652544
-69.1,4.49433024006009,7.30172444113441,NaN,1.34320776568062
-69,4.51401823065192,7.29623274226044,NaN,1.35969078520028
-68.9,4.53376525303119,7.29096135655427,NaN,1.37660858292662
-68.8,4.55356904019799,7.28591635234006,NaN,1.39396477165538
-68.7,4.57342740274326,7.28110369237225,NaN,1.41176270715615
-68.6,4.59333823360391,7.27652922283188,NaN,1.43000547608984
-68.5,4.61329951272355,7.27219866206623,NaN,1.4486958838355
-68.4,4.63330931160334,7.2681175890778,NaN,1.46783644223919
-68.3,4.65336579772678,7.26429143176942,NaN,1.48742935729808
-68.2,4.6734672388419,7.26072545495327,NaN,1.50747651679343
-68.1,4.69361200708376,7.25742474813183,NaN,1.52797947788676
-68,4.71379858291993,7.25439421306004,NaN,1.54893945469368
-67.9,4.7340255589011,7.2516385510984,NaN,1.57035730585071
-67.8,4.75429164319857,7.24916225036772,NaN,1.59223352209064
-67.7,4.77459566291015,7.24696957271682,NaN,1.61456821384237
-67.6,4.7949365671157,7.24506454051569,NaN,1.63736109887197
